Time (yr since J2000),Julian Date,Calendar Date,a (AU),e,i (deg),Omega (deg),omega (deg),M (deg)
4610.999315537303,4135712.5,6611-02-05,1.1285579918408604,0.21366626550317527,4.689524453181092,-66.20393109390878,136.6920980509715,231.8020993969195
4710.999315537303,4172237.5,6711-02-06,1.1276173645157601,0.2117898231862386,4.604502176660788,-67.84092038398194,136.81869044467788,91.52587202794163
4810.999315537303,4208762.5,6811-02-06,1.132876371495221,0.20877321620644196,4.5676233698398025,-69.34045673523497,139.4861525954963,313.46591231832736
4910.999315537303,4245287.5,6911-02-07,1.1328928228891775,0.21128180225013865,4.473258471617285,-71.26455535723807,140.54405361694856,150.51420916350583
5010.999315537303,4281812.5,7011-02-08,1.14264944885392,0.21298714121181775,4.446568604070495,-72.95215342246844,142.59745150092434,12.20706188950243
5110.999315537303,4318337.5,7111-02-09,1.1378063538591459,0.21217594373659102,4.411194127079416,-74.63043701018772,143.00768316249412,233.8820281956208
5210.999315537303,4354862.5,7211-02-09,1.1287837716909839,0.20657297575846095,4.329527037346313,-76.8894539441859,144.57502762088973,66.12581386798642
5310.999315537303,4391387.5,7311-02-10,1.1314031768733703,0.21563767426778832,4.276196815240094,-78.56485606242562,147.71795989525893,285.0992204283327
5410.999315537303,4427912.5,7411-02-11,1.1270688125783725,0.2163910412261855,4.2554141353434325,-80.05907695679004,147.9404904104707,143.7359227578848
5510.999315537303,4464437.5,7511-02-12,1.1415945093162092,0.21345995624956343,4.1901496834668945,-81.97570658103274,148.9447938648438,356.7846096935456
5610.999315537303,4500962.5,7611-02-12,1.1405799785589399,0.2127470474885768,4.095692858353776,-84.30825660655768,152.96227394895055,153.58005138539176
5710.999315537303,4537487.5,7711-02-13,1.1478758363650452,0.21375607080793665,4.042388361542737,-86.52674989190524,152.08984360500662,336.3144195998782
5810.999315537303,4574012.5,7811-02-14,1.1473241164386012,0.2097004600226184,4.0013076240578975,-88.59732659921657,156.88837401226726,154.44195426958342
5910.999315537303,4610537.5,7911-02-15,1.1606800761428129,0.2211017730833186,3.9328336240149024,-91.14166252639441,156.47330410584706,338.2463675851701
6010.999315537303,4647062.5,8011-02-15,1.1401856029718285,0.21112678793343492,3.923508412548499,-92.95343767988321,158.99327953000721,157.3463018257445
6110.999315537303,4683587.5,8111-02-16,1.132941148086401,0.21223359688336266,3.847593046262595,-96.29465945011728,164.11583704270316,356.5556360485231
6210.999315537303,4720112.5,8211-02-17,1.1231480590328147,0.2207453539604714,3.861565695967704,-97.72672412638089,163.8188358739237,214.12198026533358
6310.999315537303,4756637.5,8311-02-18,1.122954665236169,0.22020338201447837,3.8512355114206684,-99.54212569573227,163.46295920055462,73.45540499907167
6410.999315537303,4793162.5,8411-02-18,1.13142484659057,0.20671238026527147,3.8247082203792173,-101.09797544612053,167.20260334372517,289.44794291656996
6510.999315537303,4829687.5,8511-02-19,1.1420644333392804,0.2108386835913891,3.825002988557319,-102.93939146136589,168.87415604491073,148.2733771346263
6610.999315537303,4866212.5,8611-02-20,1.1399997064649827,0.21438180956144282,3.8326428301954025,-105.11181876223051,171.96990454732722,5.669384371115985
6710.999315537303,4902737.5,8711-02-21,1.1268395421271362,0.21952437038615225,3.848605739423395,-106.58582196023887,171.810132815508,225.48839048537306
6810.999315537303,4939262.5,8811-02-21,1.1215588682192998,0.2188145901085824,3.8590939386662897,-107.97410449722285,171.61770544131704,83.95335022001213
6910.999315537303,4975787.5,8911-02-22,1.1250479924689596,0.20697021242889438,3.8517144456282417,-109.55319040648907,175.6086682891493,299.93755649642884
7010.999315537303,5012312.5,9011-02-23,1.137816735450942,0.21318157478417865,3.8433282706168987,-111.24195770397529,176.84935594556228,158.13903846057033
7110.999315537303,5048837.5,9111-02-24,1.1431812672821493,0.21541507398776238,3.8568049046295685,-113.10754536575216,179.09872512010526,15.18337125974246
7210.999315537303,5085362.5,9211-02-24,1.1326042359578667,0.21635193117953078,3.8710844360282444,-114.94436571815173,179.50969941202905,233.89103909370832
7310.999315537303,5121887.5,9311-02-25,1.126100318989269,0.21619523025191292,3.88739323068199,-116.21329393170687,179.72350055421518,92.74528416036475
7410.999315537303,5158412.5,9411-02-26,1.1239570016937308,0.21005254069857973,3.8988536778175,-117.95791406033531,184.08694960866387,307.39028393169633
7510.999315537303,5194937.5,9511-02-27,1.1320004724270365,0.2163068849504101,3.890280901668224,-119.72291683632551,184.68675588298436,168.560684746628
7610.999315537303,5231462.5,9611-02-27,1.1411819741841265,0.21505608944420185,3.8951263113061314,-122.25941836946875,186.70273700039186,36.64853257139571
7710.999315537303,5267987.5,9711-02-28,1.1345212242393996,0.2130243674909143,3.922479805043622,-124.02850049516945,188.24829766098435,255.33169416274157
7810.999315537303,5304512.5,9811-03-01,1.1317267632531163,0.2146033573905418,3.9457563170571888,-126.55871067368174,189.88296620587798,143.41260646029573
7910.999315537303,5341037.5,9911-03-02,1.125564090368821,0.2118443292158451,3.9674259379027843,-129.01811997732366,190.7177709946188,41.59981510907131
